Well ID,Well type code,well_number,Field_Name,Operator,latitude,longitude,Measured_Depth,Drilling_Start,Drilling_end,Completion_Date,Reservoir,play_name,state_name,well_cost
8.79911E+13,V,NCAm-1005,Ca„ëadon Amarillo (CAM),YPF SA,-36.99028944,-69.38101495,NULL,NULL,NULL,NULL,Mulichinco,Unassigned,Mendoza,724716.5607
8.79911E+13,V,e-2,Aguada Arenosa (Z007),YPF SA,-37.14171774,-69.42237109,4219,12/2/1984,12/25/1984,1/25/1985,Unassigned,Unassigned,Mendoza,268735.6682
8.79911E+13,V,x-1,Cerro Malal Negro (Z099),YPF SA,-37.09406117,-69.10789595,5511,9/30/1992,11/14/1992,3/15/1993,Barda Negra,Unassigned,Mendoza,564734.3137
8.79911E+13,V,x-1,Puesto Molina Norte (PMON),YPF SA,-37.16373475,-69.15366592,3854,8/8/1982,8/28/1982,9/21/1982,Unassigned,Unassigned,Mendoza,261128.9278
8.79911E+13,V,x-1,Cerro Los Mellizos (Z098),YPF SA,-37.18356411,-69.14884648,5580,5/12/1998,6/9/1998,7/30/1998,Agrio,Unassigned,Mendoza,504336.3823
8.79911E+13,V,a-58,Puesto Molina Norte (PMON),YPF SA,-37.16870661,-69.13140524,3421,1/6/1983,2/24/1983,3/3/1983,Agrio,Unassigned,Mendoza,270679.664
8.79911E+13,V,NPMo-63,Puesto Molina (PMO),YPF SA,-37.18670726,-69.13704121,2296,10/14/1982,10/21/1982,11/7/1982,Agrio,Unassigned,Mendoza,185958.4828
8.79911E+13,V,NPMo-93,Puesto Molina Norte (PMON),YPF SA,-37.16416987,-69.16512232,2185,3/29/1983,4/5/1983,4/18/1983,Unassigned,Unassigned,Mendoza,168792.4051
8.79911E+13,V,a-96,Puesto Molina Norte (PMON),YPF SA,-37.16425226,-69.07484994,2952,3/7/1983,3/27/1983,4/12/1983,Unassigned,Unassigned,Mendoza,226122.4461
8.79911E+13,V,NPMo-117,Puesto Molina (PMO),YPF SA,-37.19572485,-69.12015992,2066,9/4/1983,9/11/1983,9/19/1983,Rayoso,Unassigned,Mendoza,131398.4686
8.79911E+13,V,NPMo-124,Puesto Molina (PMO),YPF SA,-37.17994051,-69.14263452,2093,9/27/1984,10/5/1984,10/14/1984,Agrio,Unassigned,Mendoza,179597.8032
8.79911E+13,V,NPMo-174,Puesto Molina (PMO),YPF SA,-37.18575274,-69.1406861,2253,1/7/1997,1/26/1997,4/25/1997,Agrio,Unassigned,Mendoza,228100.9291
8.79911E+13,V,NDB-35,Desfiladero Bayo (DBA),YPF SA,-37.3335592,-69.01007556,3198,2/20/1985,3/3/1985,3/16/1985,Agrio,Unassigned,Mendoza,253693.1849
8.79911E+13,V,NDB-42,Desfiladero Bayo (DBA),YPF SA,-37.3466576,-69.02668455,3280,7/6/1985,7/17/1985,7/24/1985,Agrio,Unassigned,Mendoza,255906.2854
8.79911E+13,V,NDB-50,Desfiladero Bayo (DBA),YPF SA,-37.34649321,-69.03228255,3313,10/6/1985,10/16/1985,11/7/1985,Rayoso,Unassigned,Mendoza,261504.3288
8.79911E+13,V,NDB-100,Desfiladero Bayo (DBA),YPF SA,-37.34421514,-69.02949943,3215,4/30/1987,5/10/1987,5/22/1987,Agrio,Unassigned,Mendoza,273061.8557
8.79911E+13,V,NDB-101,Desfiladero Bayo (DBA),YPF SA,-37.34429919,-69.03514789,3274,5/9/1987,5/23/1987,6/7/1987,Agrio,Unassigned,Mendoza,304433.8846
8.79911E+13,V,NDB-105,Desfiladero Bayo (DBA),YPF SA,-37.33993369,-69.03518818,3182,5/23/1987,6/3/1987,7/4/1987,Agrio,Unassigned,Mendoza,225431.9587
8.79911E+13,V,NDB-114,Desfiladero Bayo (DBA),YPF SA,-37.35304976,-69.02939284,3375,11/24/1987,12/5/1987,12/13/1987,Agrio,Unassigned,Mendoza,231078.5687
8.79911E+13,V,NDB-143,Desfiladero Bayo (DBA),YPF SA,-37.33493229,-69.03936178,3536,4/29/1998,5/12/1998,6/5/1998,Agrio,Unassigned,Mendoza,308314.5643
8.79911E+13,V,es-1,Los Ba„ëos (Z231),YPF SA,-37.04413221,-69.16477171,5928,10/6/1968,12/20/1968,2/4/1969,Rayoso,Unassigned,Mendoza,299098.0172
8.79911E+13,V,x-1,Puesto Palomo (Z305),YPF SA,-37.30438412,-68.94336692,6624,10/19/1973,12/9/1973,1/30/1974,Agrio,Unassigned,Mendoza,456963.0135
8.79911E+13,V,NDB-32,Desfiladero Bayo (DBA),YPF SA,-37.35100058,-69.02661555,3362,1/17/1985,1/30/1985,2/26/1985,Agrio,Unassigned,Mendoza,252243.9583
8.79911E+13,V,a-7,Desfiladero Bayo (DBA),YPF SA,-37.34194523,-69.02660389,3444,7/25/1983,8/14/1983,9/4/1983,Rayoso,Unassigned,Mendoza,253974.9116
8.79911E+13,V,a-7,Desfiladero Bayo (DBA),YPF SA,-37.34194523,-69.02660389,3444,7/25/1983,8/14/1983,9/4/1983,Agrio,Unassigned,Mendoza,275295.7639
8.79911E+13,V,NDB-10,Desfiladero Bayo (DBA),YPF SA,-37.33308468,-69.02122117,3215,8/16/1983,8/28/1983,9/9/1983,Rayoso,Unassigned,Mendoza,262082.4138
8.79911E+13,V,NDB-10,Desfiladero Bayo (DBA),YPF SA,-37.33308468,-69.02122117,3215,8/16/1983,8/28/1983,9/9/1983,Agrio,Unassigned,Mendoza,273425.3697
8.79911E+13,V,NDB-16,Desfiladero Bayo (DBA),YPF SA,-37.33750176,-69.03218817,3182,4/11/1984,4/23/1984,5/7/1984,Agrio,Unassigned,Mendoza,223878.8919
8.79911E+13,V,NDB-17,Desfiladero Bayo (DBA),YPF SA,-37.33749864,-69.02662489,3215,4/23/1984,5/2/1984,5/12/1984,Agrio,Unassigned,Mendoza,240717.7549
8.79911E+13,V,NDB-28,Desfiladero Bayo (DBA),YPF SA,-37.33747754,-69.03792636,3244,3/3/1985,3/14/1985,3/21/1985,Agrio,Unassigned,Mendoza,224053.1713
8.79911E+13,V,a-16,Paso De Las Bardas Norte (PBN),YPF SA,-37.133774,-69.47160878,4609,2/5/1993,2/28/1993,6/13/1993,Unassigned,Unassigned,Mendoza,401488
8.79911E+13,V,x-1,Cerro Liupuca (CELI),YPF SA,-36.6285989,-69.43748723,NULL,2/20/1987,6/4/1987,10/14/1987,Barda Negra,Unassigned,Mendoza,673870.8263
8.79911E+13,V,x-1,Cerro Liupuca (CELI),YPF SA,-36.6285989,-69.43748723,NULL,2/20/1987,6/4/1987,10/14/1987,Mulichinco,Unassigned,Mendoza,530224.5838
8.79911E+13,V,NPM-6,Pata Mora (Z275),YPF SA,-37.18457158,-69.12710201,NULL,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,491134.9874
8.79911E+13,V,a-7,Pata Mora (Z275),YPF SA,-37.19063935,-69.09422522,3198,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,281787.5204
8.79911E+13,V,NCAm-11,Ca„ëadon Amarillo (CAM),YPF SA,-36.95514084,-69.43054407,NULL,NULL,NULL,NULL,Tordillo,Unassigned,Mendoza,397984.4888
8.79911E+13,V,x-1,El Alamo Sur (Z124),YPF SA,-37.13943636,-69.51197043,5259,7/14/1994,8/25/1994,10/25/1994,Unassigned,Unassigned,Mendoza,470014.98
8.79911E+13,V,NMDM-89,Malal Del Medio (Z246),YPF SA,-36.15666528,-69.71547807,6627,9/30/2005,11/5/2005,12/21/2005,Unassigned,Unassigned,Mendoza,763193.6694
8.79911E+13,V,a-15,Loma Alta (Z213),YPF SA,-35.9591184,-69.68274064,9350,6/14/2005,8/22/2005,9/29/2005,Vaca Muerta,Vaca Muerta,Mendoza,1097719.076
8.79911E+13,V,NCD-19,Cerro Divisadero (Z084),YPF SA,-36.01956853,-69.69893667,8300,6/12/2004,8/3/2004,9/8/2004,Unassigned,Unassigned,Mendoza,1180423.511
8.79911E+13,V,NCF-166,Cerro Fortunoso (cfo),YPF SA,-36.20683565,-69.38562341,5859,7/7/2004,8/9/2004,9/18/2004,Unassigned,Unassigned,Mendoza,631808.2211
8.79911E+13,V,a-41,Rio Grande (Z326),YPF SA,-36.19614453,-69.59775473,4520,8/15/2004,9/3/2004,10/6/2004,Unassigned,Unassigned,Mendoza,424184.6056
8.79911E+13,V,a-6,Cerro Fortunoso Sur (Z088),YPF SA,-36.27968494,-69.43124642,4629,9/8/2004,10/3/2004,10/21/2004,Unassigned,Unassigned,Mendoza,551744.8626
8.79911E+13,V,a-147,Cerro Fortunoso (cfo),YPF SA,-36.1899138,-69.37918084,6108,7/23/2003,8/17/2003,9/21/2003,Unassigned,Unassigned,Mendoza,684859.102
8.79911E+13,V,NCF-155,Cerro Fortunoso (cfo),YPF SA,-36.19096025,-69.36804492,6069,8/17/2003,9/7/2003,11/18/2003,Unassigned,Unassigned,Mendoza,608536.6424
8.79911E+13,V,NCF-157,Cerro Fortunoso (cfo),YPF SA,-36.18952443,-69.3638967,6141,8/26/2003,9/17/2003,10/13/2003,Unassigned,Unassigned,Mendoza,691478.2417
8.79911E+13,V,NRG-39,Rio Grande (Z326),YPF SA,-36.18896186,-69.59208066,4701,5/27/2004,6/17/2004,8/11/2004,Unassigned,Unassigned,Mendoza,610340.1203
8.79911E+13,UN,x-5,Loma De Las Espinas (Z216),Grecoil Y Cia. S.R.L.,-36.20249823,-69.72471563,4944,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,505731.8305
8.79911E+13,V,e-7,Llancanelo (LLA),YPF SA,-35.64055901,-69.23273451,NULL,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,797633.292
8.79911E+13,V,a-18,Cerro Divisadero (Z084),YPF SA,-36.01317556,-69.69864027,8694,6/12/2001,8/7/2001,9/10/2001,Agrio,Unassigned,Mendoza,1249940.288
8.79911E+13,V,NCF-128,Cerro Fortunoso (cfo),YPF SA,-36.26683725,-69.40165041,4993,10/7/2000,10/26/2000,11/16/2000,Unassigned,Unassigned,Mendoza,450810.8798
8.79911E+13,V,NCD-6,Cerro Divisadero (Z084),YPF SA,-36.01698719,-69.70042473,8051,4/29/1981,6/21/1981,7/10/1981,Chachao,Unassigned,Mendoza,653783.059
8.79911E+13,V,NLCa-60,Los Cavaos (CAV),YPF SA,-36.10713643,-69.68293308,8520,8/8/1994,9/14/1994,10/6/1994,Vaca Muerta,Vaca Muerta,Mendoza,1014681.72
8.79911E+13,V,NMDM-14,Malal Del Medio (Z246),YPF SA,-36.11515172,-69.64319542,8251,11/16/1982,12/16/1982,1/8/1983,Vaca Muerta,Vaca Muerta,Mendoza,800406.5978
8.79911E+13,V,NLL-2001h,Llancanelo (LLA),YPF SA,-35.63627577,-69.23201583,4865,8/15/1999,9/6/1999,NULL,Unassigned,Unassigned,Mendoza,558677.9146
8.79911E+13,V,NLAS-55,Loma Alta Sur (LSU),YPF SA,-35.99574671,-69.66738624,1886,12/8/1999,12/16/1999,12/26/1999,Unassigned,Unassigned,Mendoza,208157.6093
8.79911E+13,V,NCoMN-5,Cerro Mollar Norte (CMN),YPF SA,-35.29726649,-69.73743055,1660,6/10/2000,7/7/2000,7/30/2000,Unassigned,Unassigned,Mendoza,202636.1926
8.79911E+13,V,NRC-1,Ranquil CO (RQC2),YPF SA,-36.21750558,-69.51126513,NULL,NULL,NULL,NULL,Rayoso,Unassigned,Mendoza,435439.7015
8.79911E+13,V,a-6,Loma De La Mina (LMI),YPF SA,-34.92900673,-69.52128417,5249,8/18/1994,9/25/1994,11/9/1994,Unassigned,Unassigned,Mendoza,634369.62
8.79911E+13,V,NLDM-12,Loma De La Mina (LMI),YPF SA,-34.91768983,-69.51809291,5649,7/22/1997,8/10/1997,9/3/1997,Unassigned,Unassigned,Mendoza,660652.727
8.79911E+13,V,x-2,Anticlinal Loma Atravesada (Z020),YPF SA,-36.27117306,-69.41011447,6561,1/4/1997,1/28/1997,3/5/1997,Unassigned,Unassigned,Mendoza,775539.9116
8.79911E+13,V,NLAS-45,Loma Alta Sur (LSU),YPF SA,-35.98377034,-69.67150674,2706,5/13/1998,5/23/1998,6/7/1998,Unassigned,Unassigned,Mendoza,234190.9955
8.79911E+13,V,NCF-7,Cerro Fortunoso (cfo),YPF SA,-36.2046617,-69.37924663,5118,12/28/1984,2/6/1985,4/8/1985,Unassigned,Unassigned,Mendoza,383471.5503
8.79911E+13,V,NCF-17(I),Cerro Fortunoso (cfo),YPF SA,-36.22032394,-69.37250461,5675,11/21/1991,12/21/1991,2/25/1992,Unassigned,Unassigned,Mendoza,567323.1449
8.79911E+13,V,NCF-18,Cerro Fortunoso (cfo),YPF SA,-36.18892249,-69.36823984,5843,9/15/1990,10/18/1990,11/16/1990,Unassigned,Unassigned,Mendoza,590511.0026
8.79911E+13,V,NCF-19,Cerro Fortunoso (cfo),YPF SA,-36.21152716,-69.36975526,6377,10/5/1995,10/31/1995,11/10/1995,Unassigned,Unassigned,Mendoza,672548.8932
8.79911E+13,V,NCF-27,Cerro Fortunoso (cfo),YPF SA,-36.19854609,-69.36751481,NULL,6/20/1992,7/26/1992,9/17/1992,Unassigned,Unassigned,Mendoza,521925.4902
8.79911E+13,V,NCF-49,Cerro Fortunoso (cfo),YPF SA,-36.20982396,-69.38255316,5127,4/22/1992,5/11/1992,6/27/1992,Unassigned,Unassigned,Mendoza,497429.4118
8.79911E+13,V,NCF-78,Cerro Fortunoso (cfo),YPF SA,-36.18188728,-69.36110672,6856,6/18/1994,8/6/1994,8/21/1994,Unassigned,Unassigned,Mendoza,630820.02
8.79911E+13,V,NCF-91,Cerro Fortunoso (cfo),YPF SA,-36.22494666,-69.37629418,5255,1/7/1996,1/26/1996,2/8/1996,Unassigned,Unassigned,Mendoza,513849.6481
8.79911E+13,V,NCF-104,Cerro Fortunoso (cfo),YPF SA,-36.24110784,-69.39409603,5413,11/30/1996,12/20/1996,1/9/1997,Unassigned,Unassigned,Mendoza,633494.4828
8.79911E+13,V,NCF-109,Cerro Fortunoso (cfo),YPF SA,-36.25143101,-69.39221868,5413,2/5/1997,2/20/1997,3/7/1997,Unassigned,Unassigned,Mendoza,467393.1243
8.79911E+13,V,NCF-111,Cerro Fortunoso (cfo),YPF SA,-36.23617177,-69.38699287,5193,3/1/1997,3/14/1997,3/27/1997,Unassigned,Unassigned,Mendoza,469309.0292
8.79911E+13,V,NCF-116,Cerro Fortunoso (cfo),YPF SA,-36.23891933,-69.38670994,4511,6/11/1997,7/3/1997,7/11/1997,Unassigned,Unassigned,Mendoza,370978.7269
8.79911E+13,V,x-1,Cerro Fortunoso (cfo),YPF SA,-36.20042108,-69.34082244,7093,3/27/1986,5/22/1986,7/7/1986,Unassigned,Unassigned,Mendoza,632098.0756
8.79911E+13,V,a-89,Los Cavaos (CAV),YPF SA,-36.06339481,-69.67974887,8172,7/25/1988,8/29/1988,10/9/1988,Unassigned,Unassigned,Mendoza,770795.0338
8.79911E+13,V,x-92,Los Cavaos (CAV),YPF SA,-36.08543247,-69.65441123,8133,8/25/1989,11/2/1989,12/18/1989,Agrio,Unassigned,Mendoza,743077.5154
8.79911E+13,V,NLCa-94,Los Cavaos (CAV),YPF SA,-36.08342154,-69.68792817,7618,10/17/1988,11/20/1988,12/8/1988,Chachao,Unassigned,Mendoza,676231.3029
8.79911E+13,V,a-101,Los Cavaos (CAV),YPF SA,-36.04163028,-69.69840076,8005,5/2/1989,6/6/1989,8/3/1989,Chachao,Unassigned,Mendoza,856971.951
8.79911E+13,V,NLCa-114,Los Cavaos (CAV),YPF SA,-36.07789848,-69.66129532,8234,10/14/1989,11/20/1989,1/10/1990,Chachao,Unassigned,Mendoza,789874.9054
8.79911E+13,V,NLCa-131,Los Cavaos (CAV),YPF SA,-36.05393777,-69.66384018,8635,1/12/2001,3/6/2001,4/7/2001,Agrio,Unassigned,Mendoza,1132496.666
8.79911E+13,V,a-137,Los Cavaos (CAV),YPF SA,-36.09781312,-69.67553324,7693,7/22/1993,8/29/1993,10/7/1993,Vaca Muerta,Vaca Muerta,Mendoza,716504
8.79911E+13,V,x-1,Rio Grande Sur (Z327),YPF SA,-36.22895667,-69.59749859,3162,1/29/1982,3/13/1982,4/5/1982,Agrio,Unassigned,Mendoza,240093.428
8.79911E+13,UN,x-2,Loma De Las Espinas (Z216),Grecoil Y Cia. S.R.L.,-36.1793179,-69.69986389,NULL,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,769748.1385
8.79911E+13,V,NLAS-20,Loma Alta Sur (LSU),YPF SA,-35.99247192,-69.67321654,NULL,3/30/1992,4/6/1992,5/2/1992,Unassigned,Unassigned,Mendoza,662750
8.79911E+13,V,NLCa-20,Los Cavaos (CAV),YPF SA,-36.07098575,-69.63846508,8759,6/15/1984,8/20/1984,9/9/1984,Vaca Muerta,Vaca Muerta,Mendoza,788489.5486
8.79911E+13,V,NLCa-28,Los Cavaos (CAV),YPF SA,-36.06747232,-69.64850189,8979,3/23/1985,5/3/1985,5/31/1985,Agrio,Unassigned,Mendoza,808893.7923
8.79911E+13,V,NLCa-40,Los Cavaos (CAV),YPF SA,-36.07530157,-69.65012612,8359,5/28/1985,7/10/1985,7/24/1985,Agrio,Unassigned,Mendoza,738308.4316
8.79911E+13,V,NLCa-48,Los Cavaos (CAV),YPF SA,-36.05645011,-69.64096237,9071,3/25/1986,4/26/1986,5/13/1986,Vaca Muerta,Vaca Muerta,Mendoza,920022.7963
8.79911E+13,V,NLCa-73,Los Cavaos (CAV),YPF SA,-36.06502926,-69.66823765,8349,9/3/1987,9/30/1987,11/2/1987,Chachao,Unassigned,Mendoza,891521.4918
8.79911E+13,V,NLCa-78,Los Cavaos (CAV),YPF SA,-36.06166457,-69.65988191,8533,12/27/1987,1/26/1988,2/20/1988,Chachao,Unassigned,Mendoza,842566.7415
8.79911E+13,V,x-4,Del Petiso (Z119),YPF SA,-36.26601243,-69.53218338,6561,8/1/1985,9/27/1985,10/20/1985,Lotena,Unassigned,Mendoza,516308.7582
8.79911E+13,V,x-3,Puntilla Del Huincan (PUN),YPF SA,-36.39566439,-69.75791279,NULL,6/16/1980,9/10/1980,10/28/1980,Agrio,Unassigned,Mendoza,346440.7104
8.79911E+13,V,e-5,Malal Del Medio (Z246),YPF SA,-36.13998119,-69.67085179,NULL,11/27/1980,1/11/1981,2/28/1981,Unassigned,Unassigned,Mendoza,437767.5459
8.79911E+13,V,NMDM-16,Malal Del Medio (Z246),YPF SA,-36.13188048,-69.6445858,7831,12/16/1982,1/15/1983,1/29/1983,Agrio,Unassigned,Mendoza,618717.9474
8.79911E+13,V,a-22,Malal Del Medio (Z246),YPF SA,-36.15629349,-69.63906942,3707,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,272055.7308
8.79911E+13,V,NMDM-30,Malal Del Medio (Z246),YPF SA,-36.13990194,-69.63656372,7874,NULL,NULL,NULL,Chachao,Unassigned,Mendoza,652365.6984
8.79911E+13,V,a-43,Malal Del Medio (Z246),YPF SA,-36.13637258,-69.62605092,8474,5/1/1985,6/11/1985,7/7/1985,Agrio,Unassigned,Mendoza,727579.2042
8.79911E+13,V,a-43,Malal Del Medio (Z246),YPF SA,-36.13637258,-69.62605092,8474,5/1/1985,6/11/1985,7/7/1985,Vaca Muerta,Vaca Muerta,Mendoza,794737.801
8.79911E+13,V,NMDM-45,Malal Del Medio (Z246),YPF SA,-36.16445423,-69.63255493,7949,7/26/1985,8/25/1985,9/12/1985,Agrio,Unassigned,Mendoza,711757.1997
8.79912E+13,V,VM-12,Vacas Muertas (Z360),YPF SA,-33.48178256,-68.59348773,7808,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1090719.789
8.79912E+13,V,VM-70,Vacas Muertas (Z360),YPF SA,-33.48044925,-68.62807382,8087,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,986942.4827
8.79912E+13,V,PB-128,Punta De Las Bardas (Z311),YPF SA,-33.49287655,-68.65462079,7814,6/2/1966,6/17/1966,8/10/1966,Barrancas,Unassigned,Mendoza,450853.0652
8.79912E+13,V,PB-149,Punta De Las Bardas (Z311),YPF SA,-33.49423873,-68.63525628,7578,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1056868.612
8.79912E+13,V,PB-161,Punta De Las Bardas (Z311),YPF SA,-33.45517825,-68.67655495,7864,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1011579.483
8.79912E+13,V,PB-199,Punta De Las Bardas (Z311),YPF SA,-33.50058927,-68.64859334,7591,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,981009.7462
8.79912E+13,V,PB-201,Punta De Las Bardas (Z311),YPF SA,-33.54284439,-68.67734249,7562,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1190862.806
8.79912E+13,V,LV-84,La Ventana (LAV),YPF SA,-33.31529359,-68.67978643,8120,11/20/2000,12/3/2000,12/21/2000,Barrancas,Unassigned,Mendoza,1021190.748
8.79912E+13,V,PB-34,Punta De Las Bardas (Z311),YPF SA,-33.51036707,-68.69632609,7575,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,968926.5274
8.79912E+13,V,PB-44,Punta De Las Bardas (Z311),YPF SA,-33.49667059,-68.67675188,7624,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1159133.318
8.79912E+13,V,PB-78,Punta De Las Bardas (Z311),YPF SA,-33.50835691,-68.63786134,7457,NULL,NULL,NULL,Barrancas,Unassigned,Mendoza,1118428.363
8.79912E+13,V,GB-6,Guanaco Blanco (GUAB),YPF SA,-33.58825509,-68.62980722,7099,NULL,NULL,NULL,Rio Blanco,Unassigned,Mendoza,935413.7686
8.79912E+13,V,LV-54,La Ventana (LAV),YPF SA,-33.32629822,-68.70118124,7851,9/5/1959,9/18/1959,9/20/1959,Barrancas,Unassigned,Mendoza,510022.0453
8.79913E+13,V,a-1007,Bajo Los Lobos (LOB),YPF SA,-37.0797144,-69.5663242,6069,9/23/2004,10/30/2004,4/4/2005,Unassigned,Unassigned,Mendoza,806261.0968
8.79913E+13,V,NLDM-32,Loma De La Mina (LMI),YPF SA,-34.91759034,-69.53641292,5013,7/20/2006,8/15/2006,3/31/2007,Unassigned,Unassigned,Mendoza,682973.8502
8.79913E+13,V,NCD-20,Cerro Divisadero (Z084),YPF SA,-36.00640028,-69.70383379,8654,10/28/2006,12/30/2006,2/21/2007,Chachao,Unassigned,Mendoza,1341294.145
8.79913E+13,V,NPH-1834,Puesto Hernandez (HER),YPF SA,-37.27890964,-69.01470004,3766,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,278575.1761
8.79913E+13,UN,ECN-70,El Corcobo Norte (ECCN),Pluspetrol,-37.44126,-68.32427,2263,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,357172.5906
8.79913E+13,UN,CoH-2,Cerro Huanul (CRRH),Pluspetrol,-37.39888,-68.36858,2263,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,351267.5628
8.79913E+13,V,NCAm-20,Ca„ëadon Amarillo (CAM),YPF SA,-36.9919396,-69.40654955,7116,2/9/2007,3/21/2007,5/5/2007,Mulichinco,Unassigned,Mendoza,1017954.115
8.79913E+13,UN,ECN-85,El Corcobo Norte (ECCN),Pluspetrol,-37.44317699,-68.27602487,2230,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,427853.4908
8.79913E+13,UN,ECN-89,El Corcobo Norte (ECCN),Pluspetrol,-37.46445808,-68.27312398,2230,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,358691.9578
8.79913E+13,V,ECN-17(bis),El Corcobo Norte (ECCN),Pluspetrol,-37.45467353,-68.30502938,2247,8/11/2007,8/16/2007,8/29/2007,Centenario,Unassigned,Mendoza,349015.3276
8.79913E+13,V,NPH-1965d,Puesto Hernandez (HER),YPF SA,-37.27280969,-69.03489996,3697,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,313186.6852
8.79913E+13,V,NDB-230,Desfiladero Bayo (DBA),YPF SA,-37.33289643,-69.01303352,3451,7/27/2007,8/6/2007,8/25/2007,Rayoso,Unassigned,Mendoza,365846.5987
8.79913E+13,V,NDBE-77,Desfiladero Bayo Este (Z120),YPF SA,-37.29856769,-68.96055754,2493,3/12/2006,4/11/2006,4/29/2006,Rayoso,Unassigned,Mendoza,285135.4799
8.79913E+13,V,x-1,Pata Mora (Z274),YPF SA,-37.02874093,-69.18860946,4366,4/9/2002,4/30/2002,6/25/2002,Unassigned,Unassigned,Mendoza,491385.0163
8.79913E+13,V,x-1,Los Ba„ëos (Z231),YPF SA,-37.04684047,-69.10309648,11719,11/10/2002,1/5/2003,4/18/2003,Mulichinco,Unassigned,Mendoza,1643300.086
8.79913E+13,UN,ECN-114,El Corcobo Norte (ECCN),Pluspetrol,-37.45759,-68.29045,2296,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,397301.9321
8.79913E+13,V,NDB-210,Desfiladero Bayo (DBA),YPF SA,-37.32603716,-69.02116261,3477,10/19/2007,10/29/2007,12/13/2007,Agrio,Unassigned,Mendoza,472976.399
8.79913E+13,V,a-67,Puesto Hernandez (HER),YPF SA,-37.2454,-69.0311,4573,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,459386.8179
8.79913E+13,V,NPH-1798,Puesto Hernandez (HER),YPF SA,-37.25221,-69.0225,3054,NULL,NULL,NULL,Agrio,Unassigned,Mendoza,287557.3562
8.79913E+13,UN,ECN-152i,El Corcobo Norte (ECCN),Pluspetrol,-37.46961,-68.26732,2329,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,361146.3201
8.79913E+13,UN,ECN-172,El Corcobo Norte (ECCN),Pluspetrol,-37.44498,-68.30773,2296,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,420182.684
8.79913E+13,UN,ECN-177i,El Corcobo Norte (ECCN),Pluspetrol,-37.44839,-68.31363,2280,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,369194.3797
8.79913E+13,V,a-24,Ca„ëadon Amarillo (CAM),YPF SA,-36.97377447,-69.42760712,7595,12/4/2007,1/8/2008,3/17/2008,Lajas,Unassigned,Mendoza,935749.2687
8.79913E+13,UN,ECN-187,El Corcobo Norte (ECCN),Pluspetrol,-37.44495,-68.29334,2280,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,326718.6738
8.79913E+13,V,IA-1192,Chihuido De La Salina Centro Norte (Z108),YPF SA,-36.987163,-69.58155421,6725,11/14/2007,12/14/2007,3/4/2008,Unassigned,Unassigned,Mendoza,1025599.175
8.79913E+13,V,e-2,Rincon Blanco (RIBL),YPF SA,-37.11932274,-69.20628584,2975,9/14/2002,10/3/2002,10/30/2002,Mulichinco,Unassigned,Mendoza,359756.3257
8.79913E+13,V,NDB-334,Desfiladero Bayo (DBA),YPF SA,-37.33073935,-69.02738057,3464,3/24/2008,4/2/2008,4/17/2008,Rayoso,Unassigned,Mendoza,460040.6778
8.79913E+13,UN,a-1001,Cerro Huanul Sur (RLOR),Pluspetrol,-37.44648,-68.34694,2329,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,341560.2426
8.79913E+13,V,NDB-297,Desfiladero Bayo (DBA),YPF SA,-37.31673319,-69.03273777,5282,4/26/2008,5/4/2008,6/3/2008,Mulichinco,Unassigned,Mendoza,622400.8507
8.79913E+13,V,NDB-307,Desfiladero Bayo (DBA),YPF SA,-37.31452241,-69.03309408,5124,5/13/2008,5/25/2008,6/24/2008,Mulichinco,Unassigned,Mendoza,580145.9683
8.79913E+13,UN,ECN-260,El Corcobo Norte (ECCN),Pluspetrol,-37.43807954,-68.31061098,2247,NULL,NULL,NULL,Centenario,Unassigned,Mendoza,344783.9047
8.79913E+13,UN,CA-19,Mina Cerro Del Alquitran (MCA),Grecoil Y Cia. S.R.L.,-34.92968,-69.49067,NULL,NULL,NULL,NULL,Unassigned,Unassigned,Mendoza,707247.1741
